Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,140.75999450683594,141.10000610351562,136.58999633789062,137.92999267578125,136.9417724609375,417800
2022-01-04,138.69000244140625,141.52999877929688,138.55999755859375,140.33999633789062,139.3345184326172,590300
2022-01-05,140.97999572753906,142.97000122070312,138.86000061035156,138.94000244140625,137.94454956054688,687500
2022-01-06,139.0,140.72000122070312,138.07000732421875,140.3000030517578,139.29481506347656,475100
2022-01-07,140.0500030517578,140.63999938964844,138.8699951171875,138.94000244140625,137.94454956054688,450400
2022-01-10,138.64999389648438,138.8699951171875,136.50999450683594,138.0399932861328,137.05099487304688,597900
2022-01-11,137.89999389648438,137.9199981689453,135.52999877929688,137.41000366210938,136.42552185058594,563200
2022-01-12,138.52000427246094,139.8000030517578,137.64999389648438,138.88999938964844,137.89491271972656,608100
2022-01-13,138.7100067138672,140.8699951171875,138.3699951171875,139.0,138.00411987304688,483900
2022-01-14,137.8000030517578,138.7100067138672,136.6300048828125,138.11000061035156,137.12049865722656,498600
2022-01-18,136.82000732421875,137.69000244140625,134.4600067138672,136.57000732421875,135.59153747558594,639500
2022-01-19,137.0500030517578,137.9499969482422,134.3300018310547,134.35000610351562,133.38743591308594,542500
2022-01-20,134.5500030517578,135.27999877929688,131.07000732421875,131.5,130.557861328125,567000
2022-01-21,131.4499969482422,132.9499969482422,130.19000244140625,130.5800018310547,129.6444549560547,555400
2022-01-24,128.63999938964844,135.44000244140625,128.1199951171875,134.97999572753906,134.01292419433594,915400
2022-01-25,132.47000122070312,133.3699951171875,129.75,131.66000366210938,130.71670532226562,745000
2022-01-26,133.0,134.57000732421875,131.17999267578125,132.02999877929688,131.0840606689453,956900
2022-01-27,133.7899932861328,134.94000244140625,129.35000610351562,129.88999938964844,128.9593963623047,587600
2022-01-28,129.58999633789062,130.63999938964844,126.77999877929688,130.3300018310547,129.396240234375,625200
2022-01-31,129.3300018310547,133.27000427246094,129.0500030517578,133.22999572753906,132.27545166015625,1185100
2022-02-01,133.9600067138672,134.5399932861328,131.57000732421875,134.27999877929688,133.31793212890625,574200
2022-02-02,134.25,135.7100067138672,133.0,135.24000549316406,134.2710723876953,615000
2022-02-03,135.05999755859375,135.1999969482422,132.35000610351562,132.75999450683594,131.80882263183594,439500
2022-02-04,131.67999267578125,132.27000427246094,128.52000427246094,129.82000732421875,128.889892578125,507800
2022-02-07,130.0,130.08999633789062,128.1300048828125,128.2100067138672,127.29143524169922,558800
2022-02-08,128.99000549316406,131.35000610351562,128.47999572753906,130.1199951171875,129.187744140625,477000
2022-02-09,131.0500030517578,133.35000610351562,131.0500030517578,132.10000610351562,131.153564453125,425300
2022-02-10,129.64999389648438,130.4600067138672,126.58999633789062,127.38999938964844,126.47730255126953,743300
2022-02-11,127.79000091552734,128.80999755859375,126.0999984741211,126.69000244140625,125.78231811523438,503500
2022-02-14,126.44000244140625,128.64999389648438,125.9800033569336,127.05999755859375,126.14966583251953,795800
2022-02-15,128.8300018310547,129.6999969482422,127.58000183105469,129.00999450683594,128.085693359375,619200
2022-02-16,128.2899932861328,130.57000732421875,127.58000183105469,129.9600067138672,129.02890014648438,698600
2022-02-17,130.3800048828125,133.97999572753906,127.56999969482422,127.61000061035156,126.69572448730469,903000
2022-02-18,128.6199951171875,128.8800048828125,126.48999786376953,126.86000061035156,125.95110321044922,930500
2022-02-22,126.18000030517578,126.58999633789062,122.7300033569336,123.58999633789062,122.70452117919922,915300
2022-02-23,123.5,124.7699966430664,118.66999816894531,118.83999633789062,117.98855590820312,1178700
2022-02-24,116.27999877929688,121.12999725341797,115.62999725341797,120.86000061035156,119.99408721923828,962900
2022-02-25,120.9800033569336,123.7300033569336,120.79000091552734,123.45999908447266,122.57545471191406,618700
2022-02-28,121.63999938964844,122.37999725341797,120.0,122.16000366210938,121.28477478027344,922700
2022-03-01,122.0999984741211,123.76000213623047,119.63999938964844,120.2699966430664,119.40830993652344,766900
2022-03-02,122.19999694824219,125.41999816894531,121.44999694824219,124.91999816894531,124.02499389648438,939900
2022-03-03,124.62999725341797,125.38999938964844,122.88999938964844,123.83000183105469,123.83000183105469,677000
2022-03-04,122.11000061035156,122.66999816894531,120.62000274658203,122.58999633789062,122.58999633789062,838500
2022-03-07,122.62999725341797,122.87999725341797,118.16999816894531,118.58999633789062,118.58999633789062,1245700
2022-03-08,119.29000091552734,122.68000030517578,118.33999633789062,119.76000213623047,119.76000213623047,895900
2022-03-09,121.86000061035156,123.0999984741211,121.1500015258789,121.51000213623047,121.51000213623047,666000
2022-03-10,119.94000244140625,123.0199966430664,119.0,122.76000213623047,122.76000213623047,959100
2022-03-11,123.30000305175781,124.0,121.55000305175781,121.69000244140625,121.69000244140625,626200
2022-03-14,123.05999755859375,124.9000015258789,121.61000061035156,122.0999984741211,122.0999984741211,761600
2022-03-15,123.12999725341797,124.86000061035156,122.9000015258789,124.52999877929688,124.52999877929688,727900
2022-03-16,125.52999877929688,128.1199951171875,125.52999877929688,128.07000732421875,128.07000732421875,1097300
2022-03-17,126.93000030517578,128.2899932861328,126.93000030517578,128.0500030517578,128.0500030517578,1083200
2022-03-18,128.25,129.5500030517578,125.33999633789062,129.0,129.0,1806600
2022-03-21,129.0,130.0,126.62999725341797,128.27999877929688,128.27999877929688,1124300
2022-03-22,129.24000549316406,129.36000061035156,127.5,128.16000366210938,128.16000366210938,546900
2022-03-23,127.72000122070312,127.9800033569336,126.58000183105469,127.48999786376953,127.48999786376953,663100
2022-03-24,128.22000122070312,128.8699951171875,127.44999694824219,128.08999633789062,128.08999633789062,524300
2022-03-25,128.5,128.77000427246094,127.29000091552734,128.5399932861328,128.5399932861328,433800
2022-03-28,128.3000030517578,128.69000244140625,126.63999938964844,127.63999938964844,127.63999938964844,540000
2022-03-29,128.5,130.4499969482422,128.13999938964844,130.27999877929688,130.27999877929688,542800
2022-03-30,129.58999633789062,130.27999877929688,128.2100067138672,128.8300018310547,128.8300018310547,586500
2022-03-31,128.4199981689453,129.0399932861328,126.01000213623047,126.0199966430664,126.0199966430664,911800
2022-04-01,127.20999908447266,127.97000122070312,125.44999694824219,125.93000030517578,125.93000030517578,687900
2022-04-04,125.87999725341797,129.77000427246094,124.8499984741211,129.27999877929688,129.27999877929688,1435200
2022-04-05,128.5399932861328,129.63999938964844,126.69000244140625,126.9000015258789,126.9000015258789,854900
2022-04-06,126.02999877929688,127.95999908447266,125.31999969482422,127.61000061035156,127.61000061035156,718200
2022-04-07,127.48999786376953,129.7100067138672,125.98999786376953,129.1999969482422,129.1999969482422,595200
2022-04-08,129.25,132.27999877929688,128.25999450683594,132.02000427246094,132.02000427246094,992200
2022-04-11,132.0,133.4499969482422,130.5,130.66000366210938,130.66000366210938,460700
2022-04-12,131.60000610351562,133.17999267578125,131.11000061035156,131.69000244140625,131.69000244140625,567400
2022-04-13,131.6699981689453,132.42999267578125,130.4499969482422,131.52000427246094,131.52000427246094,568600
2022-04-14,131.82000732421875,133.1300048828125,130.8699951171875,130.94000244140625,130.94000244140625,444400
2022-04-18,130.30999755859375,132.33999633789062,130.30999755859375,131.13999938964844,131.13999938964844,481300
2022-04-19,131.3300018310547,133.97999572753906,131.32000732421875,133.82000732421875,133.82000732421875,558700
2022-04-20,135.3300018310547,138.0800018310547,135.3300018310547,137.6699981689453,137.6699981689453,779200
2022-04-21,138.99000549316406,141.11000061035156,137.69000244140625,138.1300048828125,138.1300048828125,994500
2022-04-22,137.8800048828125,138.13999938964844,133.4499969482422,133.63999938964844,133.63999938964844,890500
2022-04-25,133.5800018310547,134.4199981689453,130.47000122070312,134.16000366210938,134.16000366210938,790800
